"content_id","title","description","total_seasons","imdb_score","release_dates","play_time","content_rating","total_episodes","content_type","imdb_link","last_updated","imdb_score_votes","rating_details","languages"
418,"There Will Be Blood","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",1,"8.1","25 January 2008 (USA)","2h 38min",10,1,2,"http://www.imdb.com/title/tt0469494/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_170","2017-12-21 18:42:49.298567",418739,"{'total_votes': 418739, 'females': {'aged_18_29': {'total_votes': 14931, 'rating': 8.1}, 'all_votes': {'total_votes': 38348, 'rating': 7.8}, 'aged_30_44': {'total_votes': 17224, 'rating': 7.8}, 'aged_under_18': {'total_votes': 41, 'rating': 8.6}, 'aged_over_45': {'total_votes': 4816, 'rating': 7.1}}, 'votes_per_ratings': {'2': 2862, '8': 108174, '4': 5911, '5': 11689, '9': 97931, '1': 6594, '6': 26899, '7': 62989, '10': 91924, '3': 3766}, 'all_genders': {'aged_18_29': {'total_votes': 132662, 'rating': 8.4}, 'all_votes': {'total_votes': 418739, 'rating': 8.1}, 'aged_30_44': {'total_votes': 171367, 'rating': 8.0}, 'aged_under_18': {'total_votes': 616, 'rating': 8.8}, 'aged_over_45': {'total_votes': 34363, 'rating': 7.6}}, 'males': {'aged_18_29': {'total_votes': 116721, 'rating': 8.4}, 'all_votes': {'total_votes': 310194, 'rating': 8.2}, 'aged_30_44': {'total_votes': 152473, 'rating': 8.1}, 'aged_under_18': {'total_votes': 572, 'rating': 8.8}, 'aged_over_45': {'total_votes': 29053, 'rating': 7.6}}, 'rating_page_link': 'http://www.imdb.com/title/tt0469494/ratings?ref_=tt_ov_rt'}","['English', 'American Sign Language']"
419,"Kill Bill: Vol. 1","The Bride wakens from a four-year coma. The child she carried in her womb is gone. Now she must wreak vengeance on the team of assassins who betrayed her - a team she was once part of.",1,"8.1","10 October 2003 (USA)","1h 51min",10,1,2,"http://www.imdb.com/title/tt0266697/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_174","2017-12-21 18:43:02.812369",818795,"{'total_votes': 818795, 'females': {'aged_18_29': {'total_votes': 51138, 'rating': 8.2}, 'all_votes': {'total_votes': 107902, 'rating': 8.1}, 'aged_30_44': {'total_votes': 42962, 'rating': 8.1}, 'aged_under_18': {'total_votes': 310, 'rating': 8.4}, 'aged_over_45': {'total_votes': 8037, 'rating': 7.3}}, 'votes_per_ratings': {'2': 6233, '8': 239745, '4': 10502, '5': 20395, '9': 198044, '1': 14883, '6': 45682, '7': 120683, '10': 155269, '3': 7359}, 'all_genders': {'aged_18_29': {'total_votes': 265348, 'rating': 8.2}, 'all_votes': {'total_votes': 818795, 'rating': 8.1}, 'aged_30_44': {'total_votes': 303107, 'rating': 8.1}, 'aged_under_18': {'total_votes': 1780, 'rating': 8.5}, 'aged_over_45': {'total_votes': 58244, 'rating': 7.7}}, 'males': {'aged_18_29': {'total_votes': 211866, 'rating': 8.2}, 'all_votes': {'total_votes': 545998, 'rating': 8.1}, 'aged_30_44': {'total_votes': 256631, 'rating': 8.1}, 'aged_under_18': {'total_votes': 1455, 'rating': 8.5}, 'aged_over_45': {'total_votes': 49337, 'rating': 7.8}}, 'rating_page_link': 'http://www.imdb.com/title/tt0266697/ratings?ref_=tt_ov_rt'}","['English', 'Japanese', 'French']"
420,"How to Train Your Dragon","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",1,"8.1","26 March 2010 (USA)","1h 38min",8,1,2,"http://www.imdb.com/title/tt0892769/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_176","2017-12-21 18:43:18.018462",546253,"{'total_votes': 546253, 'females': {'aged_18_29': {'total_votes': 62913, 'rating': 8.5}, 'all_votes': {'total_votes': 107184, 'rating': 8.4}, 'aged_30_44': {'total_votes': 30856, 'rating': 8.4}, 'aged_under_18': {'total_votes': 728, 'rating': 8.3}, 'aged_over_45': {'total_votes': 5537, 'rating': 8.2}}, 'votes_per_ratings': {'2': 1060, '8': 172517, '4': 3082, '5': 8552, '9': 130211, '1': 3144, '6': 27778, '7': 92619, '10': 105711, '3': 1579}, 'all_genders': {'aged_18_29': {'total_votes': 232057, 'rating': 8.3}, 'all_votes': {'total_votes': 546253, 'rating': 8.1}, 'aged_30_44': {'total_votes': 157805, 'rating': 8.0}, 'aged_under_18': {'total_votes': 2514, 'rating': 8.0}, 'aged_over_45': {'total_votes': 27350, 'rating': 7.9}}, 'males': {'aged_18_29': {'total_votes': 167126, 'rating': 8.2}, 'all_votes': {'total_votes': 334606, 'rating': 8.1}, 'aged_30_44': {'total_votes': 125025, 'rating': 8.0}, 'aged_under_18': {'total_votes': 1769, 'rating': 7.9}, 'aged_over_45': {'total_votes': 21385, 'rating': 7.9}}, 'rating_page_link': 'http://www.imdb.com/title/tt0892769/ratings?ref_=tt_ov_rt'}","['English']"
421,"Mary and Max","A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",1,"8.1","22 December 2011 (South Korea)","1h 32min","",1,2,"http://www.imdb.com/title/tt0978762/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_178","2017-12-21 18:43:34.141186",134946,"{'total_votes': 134946, 'females': {'aged_18_29': {'total_votes': 16153, 'rating': 8.4}, 'all_votes': {'total_votes': 29605, 'rating': 8.4}, 'aged_30_44': {'total_votes': 10535, 'rating': 8.4}, 'aged_under_18': {'total_votes': 63, 'rating': 8.4}, 'aged_over_45': {'total_votes': 1568, 'rating': 8.0}}, 'votes_per_ratings': {'2': 675, '8': 39671, '4': 1307, '5': 2882, '9': 34406, '1': 1769, '6': 6968, '7': 20195, '10': 26247, '3': 827}, 'all_genders': {'aged_18_29': {'total_votes': 54469, 'rating': 8.2}, 'all_votes': {'total_votes': 134947, 'rating': 8.1}, 'aged_30_44': {'total_votes': 49251, 'rating': 8.1}, 'aged_under_18': {'total_votes': 285, 'rating': 8.4}, 'aged_over_45': {'total_votes': 7662, 'rating': 7.9}}, 'males': {'aged_18_29': {'total_votes': 37821, 'rating': 8.2}, 'all_votes': {'total_votes': 84907, 'rating': 8.1}, 'aged_30_44': {'total_votes': 38175, 'rating': 8.0}, 'aged_under_18': {'total_votes': 220, 'rating': 8.3}, 'aged_over_45': {'total_votes': 5966, 'rating': 7.8}}, 'rating_page_link': 'http://www.imdb.com/title/tt0978762/ratings?ref_=tt_ov_rt'}","['English', 'Yiddish']"
422,"The Passion of Joan of Arc","In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",1,"8.2","25 October 1928 (France)","1h 54min","",1,2,"http://www.imdb.com/title/tt0019254/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_180","2017-12-21 18:44:03.001912",31332,"{'total_votes': 31332, 'females': {'aged_18_29': {'total_votes': 1321, 'rating': 8.2}, 'all_votes': {'total_votes': 3687, 'rating': 7.7}, 'aged_30_44': {'total_votes': 1345, 'rating': 8.1}, 'aged_under_18': {'total_votes': 9, 'rating': 7.1}, 'aged_over_45': {'total_votes': 910, 'rating': 6.3}}, 'votes_per_ratings': {'2': 308, '8': 6047, '4': 533, '5': 999, '9': 5987, '1': 1610, '6': 1710, '7': 3527, '10': 10227, '3': 384}, 'all_genders': {'aged_18_29': {'total_votes': 8420, 'rating': 8.3}, 'all_votes': {'total_votes': 31332, 'rating': 8.2}, 'aged_30_44': {'total_votes': 11549, 'rating': 8.3}, 'aged_under_18': {'total_votes': 63, 'rating': 7.8}, 'aged_over_45': {'total_votes': 4974, 'rating': 7.7}}, 'males': {'aged_18_29': {'total_votes': 7009, 'rating': 8.3}, 'all_votes': {'total_votes': 21657, 'rating': 8.3}, 'aged_30_44': {'total_votes': 10082, 'rating': 8.3}, 'aged_under_18': {'total_votes': 54, 'rating': 7.9}, 'aged_over_45': {'total_votes': 3999, 'rating': 8.0}}, 'rating_page_link': 'http://www.imdb.com/title/tt0019254/ratings?ref_=tt_ov_rt'}","['French']"
423,"Into the Wild","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",1,"8.1","19 October 2007 (USA)","2h 28min",10,1,2,"http://www.imdb.com/title/tt0758758/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_182","2017-12-21 18:44:21.90626",478915,"{'total_votes': 478915, 'females': {'aged_18_29': {'total_votes': 45492, 'rating': 8.3}, 'all_votes': {'total_votes': 80959, 'rating': 8.1}, 'aged_30_44': {'total_votes': 26320, 'rating': 8.0}, 'aged_under_18': {'total_votes': 207, 'rating': 8.5}, 'aged_over_45': {'total_votes': 4902, 'rating': 7.5}}, 'votes_per_ratings': {'2': 2384, '8': 130701, '4': 5159, '5': 11140, '9': 120469, '1': 5788, '6': 26662, '7': 70938, '10': 102529, '3': 3145}, 'all_genders': {'aged_18_29': {'total_votes': 188875, 'rating': 8.3}, 'all_votes': {'total_votes': 478915, 'rating': 8.1}, 'aged_30_44': {'total_votes': 165674, 'rating': 8.0}, 'aged_under_18': {'total_votes': 694, 'rating': 8.4}, 'aged_over_45': {'total_votes': 27746, 'rating': 7.6}}, 'males': {'aged_18_29': {'total_votes': 141732, 'rating': 8.3}, 'all_votes': {'total_votes': 315977, 'rating': 8.1}, 'aged_30_44': {'total_votes': 137550, 'rating': 8.0}, 'aged_under_18': {'total_votes': 481, 'rating': 8.4}, 'aged_over_45': {'total_votes': 22396, 'rating': 7.6}}, 'rating_page_link': 'http://www.imdb.com/title/tt0758758/ratings?ref_=tt_ov_rt'}","['English', 'Danish']"
424,"It Happened One Night","A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.",1,"8.2","22 February 1934 (USA)","1h 45min","",1,2,"http://www.imdb.com/title/tt0025316/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_184","2017-12-21 18:44:34.251371",73501,"{'total_votes': 73501, 'females': {'aged_18_29': {'total_votes': 5316, 'rating': 8.3}, 'all_votes': {'total_votes': 14581, 'rating': 8.3}, 'aged_30_44': {'total_votes': 5538, 'rating': 8.3}, 'aged_under_18': {'total_votes': 33, 'rating': 8.4}, 'aged_over_45': {'total_votes': 3177, 'rating': 8.5}}, 'votes_per_ratings': {'2': 396, '8': 20931, '4': 713, '5': 1844, '9': 16397, '1': 1461, '6': 4144, '7': 11576, '10': 15599, '3': 440}, 'all_genders': {'aged_18_29': {'total_votes': 18833, 'rating': 8.2}, 'all_votes': {'total_votes': 73501, 'rating': 8.2}, 'aged_30_44': {'total_votes': 25335, 'rating': 8.1}, 'aged_under_18': {'total_votes': 141, 'rating': 8.1}, 'aged_over_45': {'total_votes': 13917, 'rating': 8.3}}, 'males': {'aged_18_29': {'total_votes': 13366, 'rating': 8.1}, 'all_votes': {'total_votes': 44750, 'rating': 8.1}, 'aged_30_44': {'total_votes': 19546, 'rating': 8.0}, 'aged_under_18': {'total_votes': 108, 'rating': 8.0}, 'aged_over_45': {'total_votes': 10571, 'rating': 8.2}}, 'rating_page_link': 'http://www.imdb.com/title/tt0025316/ratings?ref_=tt_ov_rt'}","['English']"
425,"Wild Tales","Six short stories that explore the extremities of human behavior involving people in distress.",1,"8.1","21 May 2015 (South Korea)","2h 2min",10,1,2,"http://www.imdb.com/title/tt3011894/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_186","2017-12-21 18:46:12.695959",122595,"{'total_votes': 122595, 'females': {'aged_18_29': {'total_votes': 9603, 'rating': 8.3}, 'all_votes': {'total_votes': 18979, 'rating': 8.2}, 'aged_30_44': {'total_votes': 6769, 'rating': 8.1}, 'aged_under_18': {'total_votes': 39, 'rating': 8.1}, 'aged_over_45': {'total_votes': 1258, 'rating': 8.1}}, 'votes_per_ratings': {'2': 300, '8': 41229, '4': 772, '5': 1900, '9': 32451, '1': 804, '6': 5548, '7': 19470, '10': 19674, '3': 450}, 'all_genders': {'aged_18_29': {'total_votes': 43407, 'rating': 8.3}, 'all_votes': {'total_votes': 122598, 'rating': 8.1}, 'aged_30_44': {'total_votes': 42471, 'rating': 8.0}, 'aged_under_18': {'total_votes': 268, 'rating': 8.3}, 'aged_over_45': {'total_votes': 8633, 'rating': 8.0}}, 'males': {'aged_18_29': {'total_votes': 33340, 'rating': 8.3}, 'all_votes': {'total_votes': 80531, 'rating': 8.1}, 'aged_30_44': {'total_votes': 35046, 'rating': 8.0}, 'aged_under_18': {'total_votes': 226, 'rating': 8.3}, 'aged_over_45': {'total_votes': 7190, 'rating': 7.9}}, 'rating_page_link': 'http://www.imdb.com/title/tt3011894/ratings?ref_=tt_ov_rt'}","['Spanish']"
426,"Heat","A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist, while both sides attempt to find balance between their personal and their professional lives.",1,"8.2","15 December 1995 (USA)","2h 50min",10,1,2,"http://www.imdb.com/title/tt0113277/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_123","2017-12-21 18:51:03.106007",476413,"{'total_votes': 476413, 'females': {'aged_under_18': {'total_votes': 44, 'rating': 8.4}, 'all_votes': {'total_votes': 30391, 'rating': 7.8}, 'aged_30_44': {'total_votes': 14952, 'rating': 7.8}, 'aged_18_29': {'total_votes': 9044, 'rating': 7.9}, 'aged_over_45': {'total_votes': 5132, 'rating': 7.5}}, 'votes_per_ratings': {'1': 3061, '2': 1229, '8': 142858, '4': 3521, '5': 8712, '3': 1891, '6': 23761, '7': 71928, '10': 97718, '9': 121734}, 'all_genders': {'aged_under_18': {'total_votes': 568, 'rating': 8.4}, 'all_votes': {'total_votes': 476413, 'rating': 8.2}, 'aged_30_44': {'total_votes': 203562, 'rating': 8.3}, 'aged_18_29': {'total_votes': 122298, 'rating': 8.3}, 'aged_over_45': {'total_votes': 44391, 'rating': 7.9}}, 'males': {'aged_under_18': {'total_votes': 518, 'rating': 8.4}, 'all_votes': {'total_votes': 352559, 'rating': 8.3}, 'aged_30_44': {'total_votes': 186449, 'rating': 8.3}, 'aged_18_29': {'total_votes': 112358, 'rating': 8.3}, 'aged_over_45': {'total_votes': 38600, 'rating': 8.0}}, 'rating_page_link': 'http://www.imdb.com/title/tt0113277/ratings?ref_=tt_ov_rt'}","['English', 'Spanish']"
427,"Dial M for Murder","An ex-tennis pro carries out a plot to murder his wife. When things go wrong, he improvises a brilliant plan B.",1,"8.2","29 May 1954 (USA)","1h 45min",8,1,2,"http://www.imdb.com/title/tt0046912/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_155","2017-12-21 18:51:34.211103",122252,"{'total_votes': 122252, 'females': {'aged_under_18': {'total_votes': 39, 'rating': 8.2}, 'all_votes': {'total_votes': 17197, 'rating': 8.2}, 'aged_30_44': {'total_votes': 6740, 'rating': 8.1}, 'aged_18_29': {'total_votes': 6595, 'rating': 8.2}, 'aged_over_45': {'total_votes': 3187, 'rating': 8.2}}, 'votes_per_ratings': {'1': 1097, '2': 291, '8': 44876, '4': 684, '5': 1933, '3': 377, '6': 5379, '7': 19665, '10': 17485, '9': 30465}, 'all_genders': {'aged_under_18': {'total_votes': 233, 'rating': 8.2}, 'all_votes': {'total_votes': 122252, 'rating': 8.2}, 'aged_30_44': {'total_votes': 43607, 'rating': 8.1}, 'aged_18_29': {'total_votes': 35316, 'rating': 8.3}, 'aged_over_45': {'total_votes': 17994, 'rating': 8.0}}, 'males': {'aged_under_18': {'total_votes': 194, 'rating': 8.2}, 'all_votes': {'total_votes': 82218, 'rating': 8.2}, 'aged_30_44': {'total_votes': 36415, 'rating': 8.1}, 'aged_18_29': {'total_votes': 28464, 'rating': 8.3}, 'aged_over_45': {'total_votes': 14560, 'rating': 8.0}}, 'rating_page_link': 'http://www.imdb.com/title/tt0046912/ratings?ref_=tt_ov_rt'}","['English']"
428,"Come and See","After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.",1,"8.2","3 January 1990 (South Korea)","2h 22min","",1,2,"http://www.imdb.com/title/tt0091251/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_172","2017-12-21 18:51:43.447287",33105,"{'total_votes': 33105, 'females': {'aged_under_18': {'total_votes': 3, 'rating': 7.0}, 'all_votes': {'total_votes': 2907, 'rating': 7.5}, 'aged_30_44': {'total_votes': 1055, 'rating': 8.1}, 'aged_18_29': {'total_votes': 1057, 'rating': 8.4}, 'aged_over_45': {'total_votes': 701, 'rating': 5.5}}, 'votes_per_ratings': {'1': 1489, '2': 325, '8': 6827, '4': 456, '5': 857, '3': 333, '6': 1606, '7': 3445, '10': 10137, '9': 7630}, 'all_genders': {'aged_under_18': {'total_votes': 57, 'rating': 7.8}, 'all_votes': {'total_votes': 33105, 'rating': 8.2}, 'aged_30_44': {'total_votes': 13210, 'rating': 8.3}, 'aged_18_29': {'total_votes': 9184, 'rating': 8.4}, 'aged_over_45': {'total_votes': 5047, 'rating': 7.5}}, 'males': {'aged_under_18': {'total_votes': 54, 'rating': 7.8}, 'all_votes': {'total_votes': 25044, 'rating': 8.3}, 'aged_30_44': {'total_votes': 12040, 'rating': 8.3}, 'aged_18_29': {'total_votes': 8060, 'rating': 8.4}, 'aged_over_45': {'total_votes': 4279, 'rating': 7.8}}, 'rating_page_link': 'http://www.imdb.com/title/tt0091251/ratings?ref_=tt_ov_rt'}","['Belarusian', 'Russian', 'German']"
429,"Rang De Basanti","The story of six young Indians who assist an English Woman to film a documentary on the extremist freedom fighters from their past, and the events that lead them to relive the long forgotten saga of freedom.",1,"8.3","26 January 2006 (USA)","2h 37min","",1,2,"http://www.imdb.com/title/tt0405508/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_177","2017-12-21 18:51:52.063735",86018,"{'total_votes': 86018, 'females': {'aged_under_18': {'total_votes': 19, 'rating': 7.5}, 'all_votes': {'total_votes': 6109, 'rating': 7.6}, 'aged_30_44': {'total_votes': 2173, 'rating': 7.5}, 'aged_18_29': {'total_votes': 3046, 'rating': 8.1}, 'aged_over_45': {'total_votes': 522, 'rating': 5.1}}, 'votes_per_ratings': {'1': 3145, '2': 673, '8': 15083, '4': 824, '5': 1474, '3': 578, '6': 2856, '7': 6606, '10': 31649, '9': 23130}, 'all_genders': {'aged_under_18': {'total_votes': 171, 'rating': 8.0}, 'all_votes': {'total_votes': 86018, 'rating': 8.3}, 'aged_30_44': {'total_votes': 23285, 'rating': 7.9}, 'aged_18_29': {'total_votes': 38637, 'rating': 8.6}, 'aged_over_45': {'total_votes': 2258, 'rating': 5.8}}, 'males': {'aged_under_18': {'total_votes': 151, 'rating': 8.1}, 'all_votes': {'total_votes': 61817, 'rating': 8.3}, 'aged_30_44': {'total_votes': 21009, 'rating': 8.0}, 'aged_18_29': {'total_votes': 35451, 'rating': 8.6}, 'aged_over_45': {'total_votes': 1706, 'rating': 6.0}}, 'rating_page_link': 'http://www.imdb.com/title/tt0405508/ratings?ref_=tt_ov_rt'}","['Hindi', 'Panjabi', 'English']"
430,"Shutter Island","In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.",1,"8.1","19 February 2010 (USA)","2h 18min",10,1,2,"http://www.imdb.com/title/tt1130884/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_181","2017-12-21 18:52:05.950344",898592,"{'total_votes': 898592, 'females': {'aged_under_18': {'total_votes': 423, 'rating': 8.7}, 'all_votes': {'total_votes': 140179, 'rating': 8.2}, 'aged_30_44': {'total_votes': 44340, 'rating': 8.0}, 'aged_18_29': {'total_votes': 79178, 'rating': 8.4}, 'aged_over_45': {'total_votes': 7564, 'rating': 7.6}}, 'votes_per_ratings': {'1': 4790, '2': 2709, '8': 287602, '4': 7242, '5': 15990, '3': 3867, '6': 46434, '7': 136259, '10': 155400, '9': 238299}, 'all_genders': {'aged_under_18': {'total_votes': 2131, 'rating': 8.6}, 'all_votes': {'total_votes': 898592, 'rating': 8.1}, 'aged_30_44': {'total_votes': 274927, 'rating': 7.9}, 'aged_18_29': {'total_votes': 365778, 'rating': 8.4}, 'aged_over_45': {'total_votes': 45272, 'rating': 7.5}}, 'males': {'aged_under_18': {'total_votes': 1691, 'rating': 8.6}, 'all_votes': {'total_votes': 584209, 'rating': 8.1}, 'aged_30_44': {'total_votes': 227315, 'rating': 7.9}, 'aged_18_29': {'total_votes': 283516, 'rating': 8.4}, 'aged_over_45': {'total_votes': 36955, 'rating': 7.5}}, 'rating_page_link': 'http://www.imdb.com/title/tt1130884/ratings?ref_=tt_ov_rt'}","['English', 'German']"
431,"La La Land","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",1,"8.1","25 December 2016 (USA)","2h 8min",9,1,2,"http://www.imdb.com/title/tt3783958/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_185","2017-12-21 18:52:51.517957",330519,"{'total_votes': 330519, 'females': {'aged_under_18': {'total_votes': 844, 'rating': 8.5}, 'all_votes': {'total_votes': 64380, 'rating': 8.0}, 'aged_30_44': {'total_votes': 16528, 'rating': 7.7}, 'aged_18_29': {'total_votes': 36550, 'rating': 8.2}, 'aged_over_45': {'total_votes': 3890, 'rating': 7.4}}, 'votes_per_ratings': {'1': 7763, '2': 2949, '8': 74853, '4': 4945, '5': 9849, '3': 3497, '6': 21177, '7': 46367, '10': 80088, '9': 79031}, 'all_genders': {'aged_under_18': {'total_votes': 2626, 'rating': 8.8}, 'all_votes': {'total_votes': 330519, 'rating': 8.1}, 'aged_30_44': {'total_votes': 76759, 'rating': 7.8}, 'aged_18_29': {'total_votes': 125180, 'rating': 8.3}, 'aged_over_45': {'total_votes': 18505, 'rating': 7.5}}, 'males': {'aged_under_18': {'total_votes': 1763, 'rating': 8.9}, 'all_votes': {'total_votes': 178518, 'rating': 8.1}, 'aged_30_44': {'total_votes': 59009, 'rating': 7.8}, 'aged_18_29': {'total_votes': 87273, 'rating': 8.4}, 'aged_over_45': {'total_votes': 14243, 'rating': 7.5}}, 'rating_page_link': 'http://www.imdb.com/title/tt3783958/ratings?ref_=tt_ov_rt'}","['English']"
